source_id,clip_id,split,titulo,spk,existing_text,source_url,source_video_id,start_time,end_time,expected_duration,extracted_duration,alignment_method,alignment_score,alignment_confidence,large_full_segment_text,turbo_full_segment_text,clip_audio_path,clip_video_path,status,notes
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0042,train,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,f01,claro que es lo que pasa cuando vos vas adentro de un huevo con ruedas,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,274.25,279.61,4.48,5.36,youtube_auto_subs_fuzzy_ordered,76.58,medium,las gomas asi claro que es lo que pasa cuando vos vas a dentro de un huevo con,,,,needs_review,subtitle_raw_score=78.54; pending_clip_extraction_asr_gpt
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0043,train,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,f01,podes ir adentro de un huevo con ruedas durante ocho horas no 34 36,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,279.62,285.22,4.2,5.6,youtube_auto_subs_fuzzy_ordered,72.37,medium,ruedas podes y dentro un huevo con rueda durante ocho horas no 34 36 nunca lo,,,,needs_review,subtitle_raw_score=75.7; pending_clip_extraction_asr_gpt
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0044,train,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,f01,nunca lo pensamos o sea agarramos claro o sea ese auto era un creador de mochilas estilo coscu,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,285.23,292.87,7.96,7.64,youtube_auto_subs_fuzzy_ordered,84.42,high,pensamos o sea agarramos claro o sea que ese auto era un creador de mochilas estilo coco o,,,,needs_review,subtitle_raw_score=84.82; pending_clip_extraction_asr_gpt
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0045,train,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,f01,o sea salias de ahi y tenias tu propia mochila un viaje una mochila,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,292.88,298.27,4.28,5.39,youtube_auto_subs_fuzzy_ordered,78.61,medium,sea salia de ahi tenias tu propia mochila un viaje una mochila agarro yo,,,,needs_review,subtitle_raw_score=81.2; pending_clip_extraction_asr_gpt
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0046,train,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,f01,agarro digo bueno a todo esto aca es donde se empieza a poner linda la cosa para ustedes,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,298.28,302.05,5.04,3.77,youtube_auto_subs_fuzzy_ordered,83.21,high,bueno a todo esto aca es donde se empieza a poner linda la cosa para,,,,needs_review,subtitle_raw_score=85.73; pending_clip_extraction_asr_gpt
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0047,train,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,f01,para nosotros nefasta porque empezamos a buscar quien iba a ocupar el lugar de amilcar,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,302.06,306.64,4.32,4.58,youtube_auto_subs_fuzzy_ordered,89.11,high,ustedes para nosotros nefasta porque empezamos a buscar quien iba a ocupar el lugar de america,,,,needs_review,subtitle_raw_score=89.71; pending_clip_extraction_asr_gpt
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0048,train,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,f01,para bajar los costos del viaje y juancito dice mi primo se quiere sumar,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,306.65,312.1,4.2,5.45,youtube_auto_subs_fuzzy_ordered,83.1,high,para bajar los costos del viaje y cuando esto dice mi primo se quiere sumar bueno,,,,needs_review,subtitle_raw_score=86.08; pending_clip_extraction_asr_gpt
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0049,train,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,f01,bueno bien digo que onda tu primo mira digo juancito es un viaje de 36 horas,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,312.11,315.219,4.16,3.109,youtube_auto_subs_fuzzy_ordered,63.12,low,que onda tu primo operario juancito es un eje de 36 horas nosotros nos,,,,needs_review,subtitle_raw_score=65.65; pending_clip_extraction_asr_gpt
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0050,train,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,f01,nosotros nos conocemos podemos viajar pero a este chabon no lo conocemos,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,315.229,320.98,4.56,5.751,youtube_auto_subs_fuzzy_ordered,61.56,low,conocemos podemos viajar pero ahora este chavo no lo conocemos ya la recopa 2 es,,,,needs_review,subtitle_raw_score=64.17; pending_clip_extraction_asr_gpt
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0051,train,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,f01,o sea es recopado es un genio buena onda chabon,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,320.99,323.65,3.36,2.66,youtube_auto_subs_fuzzy_ordered,54.38,low,un genio buena onda chabon piola bueno,,,,needs_review,subtitle_raw_score=56.46; pending_clip_extraction_asr_gpt
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0052,train,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,f01,piola bueno como se llama alan creo que se llamaba me olvide el nombre porque termine tan,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,323.66,327.82,5.56,4.16,youtube_auto_subs_fuzzy_ordered,83.67,high,como se llama alan creo que se llama y me olvide el nombre porque termine tan,,,,needs_review,subtitle_raw_score=86.19; pending_clip_extraction_asr_gpt
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0053,train,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,f01,pero tan encabronado con ese chabon que lo aborreci,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,327.83,330.61,3.52,2.78,youtube_auto_subs_fuzzy_ordered,66.36,medium,pero tan con ese chabon que,,,,needs_review,subtitle_raw_score=68.46; pending_clip_extraction_asr_gpt
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0054,train,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,f01,cuestion que el loco dice bueno viene alan no se que bueno escuchame todos buscando un gps,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,330.62,337.42,5.0,6.8,youtube_auto_subs_fuzzy_ordered,67.56,medium,lo aborrece cuestion que es loco dice bueno viene de lanus y que es bueno escucharme todos buscando un gps bueno,,,,needs_review,subtitle_raw_score=71.16; pending_clip_extraction_asr_gpt
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0055,train,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,f01,bueno escuchame vamos a buscar un gps a ver quien tiene un gps y salta,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,337.43,342.01,4.16,4.58,youtube_auto_subs_fuzzy_ordered,65.08,medium,muchas me vamos con gps a ver quien tiene un gps y salta armamos un grupito,,,,needs_review,subtitle_raw_score=66.09; pending_clip_extraction_asr_gpt
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0056,train,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,f01,o sea armamos un grupito y salta y dice no no yo tengo gps bueno,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,342.02,345.37,3.68,3.35,youtube_auto_subs_fuzzy_ordered,55.52,low,y salta diciendonos yo tengo gps bueno a,,,,needs_review,subtitle_raw_score=56.42; pending_clip_extraction_asr_gpt
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0057,train,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,f01,a todo esto luciano que ya habia ido a san pablo a ver a los estudiantes por la copa libertadores,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,345.38,349.3,4.92,3.92,youtube_auto_subs_fuzzy_ordered,80.88,high,todo esto lucia lo que ya habia ido a san pablo a ver a los estudiantes por la,,,,needs_review,subtitle_raw_score=82.91; pending_clip_extraction_asr_gpt
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0058,train,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,f01,es ese tipo alarmista que decia yo les voy a aclarar una cosa,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,349.31,353.86,4.04,4.55,youtube_auto_subs_fuzzy_ordered,81.67,high,copa libertadores es ese tipo alarmista que decia yo le voy a aclarar una cosa,,,,needs_review,subtitle_raw_score=82.93; pending_clip_extraction_asr_gpt
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0059,train,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,f01,si vamos en auto hay que tener mucho cuidado en san pablo en san pablo te violan te matan violan el cadaver despues desaparecen el cadaver,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,353.87,360.85,6.44,6.98,youtube_auto_subs_fuzzy_ordered,92.16,high,si vamos en auto hay que tener mucho cuidado san pablo san pablo te violan te matan violan el cadaver despues desaparecen el cadaver vuelven a,,,,needs_review,subtitle_raw_score=93.0; pending_clip_extraction_asr_gpt
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0060,train,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,f01,vuelven a violarlo una vez que esta en el basurero entonces voy a decir empezo a meter miedo desde el arranque,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,360.86,364.42,4.68,3.56,youtube_auto_subs_fuzzy_ordered,70.9,medium,violarla una vez que esta en el basurero entonces asi empezo a meter miedo de,,,,needs_review,subtitle_raw_score=73.29; pending_clip_extraction_asr_gpt
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0061,train,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,f01,entonces ya san pablo era como decir estamos pasando por el infierno,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,364.43,368.02,3.76,3.59,youtube_auto_subs_fuzzy_ordered,73.7,medium,arranque entonces ya los san pablo era como es y estamos pasando por el,,,,needs_review,subtitle_raw_score=74.15; pending_clip_extraction_asr_gpt
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0062,train,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,f01,el umbral del infierno es san pablo entonces le digo no creo que sea tan grave luciano,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,368.03,371.71,3.88,3.68,youtube_auto_subs_fuzzy_ordered,69.76,medium,infierno y el umbral y el infierno a san pablo entonces yo no creo que sea tan,,,,needs_review,subtitle_raw_score=70.28; pending_clip_extraction_asr_gpt
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0063,train,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,f01,o sea me meti en google street lo veo las autopistas que vamos a agarrar,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,371.72,375.249,3.24,3.529,youtube_auto_subs_fuzzy_ordered,67.1,medium,revolucionaria mente en google estres a las autopistas que vamos a agarrar,,,,needs_review,subtitle_raw_score=67.99; pending_clip_extraction_asr_gpt
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0064,train,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,f01,no no eso es terrible hay que tener mucho cuidado y que esto que el otro,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,375.259,379.45,3.8,4.191,youtube_auto_subs_fuzzy_ordered,82.97,high,pero eso es terrible hay que tener mucho cuidado de que esto que el otro nos,,,,needs_review,subtitle_raw_score=84.0; pending_clip_extraction_asr_gpt
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0065,train,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,f01,entonces luciano pone en el grupo actualiza el gps porque hicieron autopistas nuevas,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,379.46,383.98,4.8,4.52,youtube_auto_subs_fuzzy_ordered,86.37,high,ilusiono pone en el grupo actualiza el gps porque hicieron autopistas nuevas,,,,needs_review,subtitle_raw_score=86.95; pending_clip_extraction_asr_gpt
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0066,train,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,f01,que no estan en el viejo en el mapa que te viene con ese gps,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,383.99,389.529,4.48,5.539,youtube_auto_subs_fuzzy_ordered,73.54,medium,que no estan en el viejo en el mapa que te viene con sgps si desechamos yo lo,,,,needs_review,subtitle_raw_score=75.9; pending_clip_extraction_asr_gpt
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0067,train,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,f01,si dice el chaman yo lo actualizo bueno cuestion que nos encontramos yo agarro,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,389.539,394.27,4.36,4.731,youtube_auto_subs_fuzzy_ordered,56.62,low,actualizo cuestion que nos encontramos yo agarro no tenia el gol el gol trend,,,,needs_review,subtitle_raw_score=57.47; pending_clip_extraction_asr_gpt
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0068,train,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,f01,no tenia el goltrend mentira tenia un golpower tres puertas que tenia escape silem que sonaba,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,394.28,398.17,5.4,3.89,youtube_auto_subs_fuzzy_ordered,63.54,low,mentira tenia un gol power tres puertas que tenia escapes y les que sonaba o sea,,,,needs_review,subtitle_raw_score=66.34; pending_clip_extraction_asr_gpt
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0069,train,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,f01,o sea ir en ese auto no podia ir a capital le volaba la cabeza a cualquier lo tenia medio pistero,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,398.18,403.39,6.84,5.21,youtube_auto_subs_fuzzy_ordered,71.72,medium,ir en ese auto no podia ir a capital le volaba la cabeza cualquiera parecia malo,,,,needs_review,subtitle_raw_score=74.1; pending_clip_extraction_asr_gpt
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0070,train,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,f01,entonces lo dejo dejo mi auto en la casa de mi ex en nuñez,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,403.4,408.49,3.52,5.09,youtube_auto_subs_fuzzy_ordered,76.81,medium,tenian medio pista entonces lo dejo dejo mi auto en la casa de mi ex en nunez y,,,,needs_review,subtitle_raw_score=81.27; pending_clip_extraction_asr_gpt
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0071,train,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,f01,y todos saliamos desde puente saavedra que estabamos ahi nomas,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,408.5,412.809,3.36,4.309,youtube_auto_subs_fuzzy_ordered,67.36,medium,todos saliamos desde el puente saavedra que estaba muy nomas bueno y yo nos,,,,needs_review,subtitle_raw_score=70.18; pending_clip_extraction_asr_gpt
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0072,train,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,f01,bueno lulo y yo nos vamos desde la plata y alan y juancito que eran de juancito de lanus y alan de san isidro,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,412.819,420.01,7.6,7.191,youtube_auto_subs_fuzzy_ordered,75.35,medium,vamos desde la plata y alan y juancito que eran de juancito de lanus y alan de cap de san isidro nos encontraban punto,,,,needs_review,subtitle_raw_score=75.89; pending_clip_extraction_asr_gpt
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0073,train,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,f01,nos encontramos en punto medio que era ahi punto puente puente saavedra,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,,,3.6,,youtube_auto_subs_fuzzy_ordered,36.29,none,,,,,blocked_alignment_failed,subtitle_raw_score=39.82; pending_clip_extraction_asr_gpt
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0074,train,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,f01,caemos que se yo dice bueno en esa epoca yo estaba mas trastornado que ahora,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,422.36,426.85,4.52,4.49,youtube_auto_subs_fuzzy_ordered,85.07,high,saber sabemos que se yo dice bueno en esa epoca yo estaba mas trastornado que,,,,needs_review,subtitle_raw_score=85.14; pending_clip_extraction_asr_gpt
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0075,train,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,f01,era todo tiempo todo el tiempo era asi asi asi asi,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,426.86,430.119,3.28,3.259,youtube_auto_subs_fuzzy_ordered,81.54,high,ahora era todo tiempo todo el tiempo era asi,,,,needs_review,subtitle_raw_score=81.6; pending_clip_extraction_asr_gpt
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0076,train,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,f01,entonces bueno llegamos cada uno se habia armado su bolsito traemos plata traemos esto traemos lo otro,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,430.129,435.279,5.36,5.15,youtube_auto_subs_fuzzy_ordered,71.85,medium,y entonces bueno llegamos cada uno soy armando su bolsito traemos plata traemos,,,,needs_review,subtitle_raw_score=72.24; pending_clip_extraction_asr_gpt
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0077,train,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,f01,cuando estabamos en por subirnos al auto,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,435.289,440.98,4.2,5.691,youtube_auto_subs_fuzzy_ordered,59.73,low,esto traemos lo otro cuando estabamos en en por subirnos al auto nos vamos a,,,,needs_review,subtitle_raw_score=63.28; pending_clip_extraction_asr_gpt
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0078,train,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,f01,nos vamos a subir al auto cae nos presenta la primera vez que veiamos al alan real,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,440.99,445.06,4.28,4.07,youtube_auto_subs_fuzzy_ordered,82.92,high,subir al auto que nos presenta la primera vez que veiamos a la land real,,,,needs_review,subtitle_raw_score=83.41; pending_clip_extraction_asr_gpt
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0079,train,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,f01,proximamente llamado camion de basura todo el trayecto se llamo camion de basura,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,445.07,449.35,4.48,4.28,youtube_auto_subs_fuzzy_ordered,94.23,high,proximamente llamado camion de basura todo todo el trayecto se llamo camion de,,,,needs_review,subtitle_raw_score=94.68; pending_clip_extraction_asr_gpt
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0081,train,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,f01,o sea paso algo que quebro el viaje a lo cual yo lo apode el camion de basura,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,452.12,456.46,4.36,4.34,youtube_auto_subs_fuzzy_ordered,71.67,medium,estrategico que paso o sea paso algo que quebro el viaje a lo cual yo lo a poder,,,,needs_review,subtitle_raw_score=71.72; pending_clip_extraction_asr_gpt
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0082,train,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,f01,y se lo dije o sea despues del viaje se puso returbio pero,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,456.47,460.63,3.44,4.16,youtube_auto_subs_fuzzy_ordered,65.4,medium,el camion de basura y se lo dije o sea despues de que se puso retour yo pero,,,,needs_review,subtitle_raw_score=67.49; pending_clip_extraction_asr_gpt
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0083,train,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,f01,ahora es alan despues va a ser el camion de basura entonces agarro nos subimos,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,460.64,464.95,3.88,4.31,youtube_auto_subs_fuzzy_ordered,96.13,high,ahora es alan despues va a ser el camion de basura entonces agarro nos subimos y,,,,needs_review,subtitle_raw_score=97.24; pending_clip_extraction_asr_gpt
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0084,train,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,f01,y cae alan y dice no yo traje un tupper con unos sanguchitos que preparo mi mama,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,464.96,469.0,4.48,4.04,youtube_auto_subs_fuzzy_ordered,70.13,medium,cae a la nieve no hay otra junta pero con unos sanguchitos que preparo mi mama,,,,needs_review,subtitle_raw_score=71.11; pending_clip_extraction_asr_gpt
