dataset_group,source_id,clip_id,split,spk,titulo,source_url,source_video_id,start_time,end_time,mp4_visual_roi_path,npz_path,clip_with_audio_path,existing_text,large_text,turbo_text,clean_gpt_text,selected_training_text,text_source,clean_status,clean_confidence,patch_count,alignment_confidence,asr_status,gpt_status,usable_for_training,usable_for_eval,needs_review,failure_reason,notes
argentina/existing,f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0020,train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,155.28,164.42,gs://labios-argentos-vsr-dataset/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0020.mp4,gs://labios-argentos-vsr-dataset/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0020.npz,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_with_audio/f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1/clip_0020.mp4,todos cagandose de risa sos un pelotudo y luciano hablando luciano me miraba y me decia lulo el de la anecdota me decia oh brasil temporada baja hermoso,"cagándose de risa, sos un pelotudo jajajaja, y Luciano me miraba y me decía, Lulo, el de la anécdota me decía, oh Brasil temporada baja, hermoso","Cagándose de risa. ¡Sos un pelotudo! Y Luciano me miraba y me decía Lulo, el de la anécdota. Me decía, oh Brasil, temporada baja, hermoso.","cagándose de risa, sos un pelotudo jajajaja, y Luciano me miraba y me decía, Lulo, el de la anécdota me decía, oh Brasil temporada baja, hermoso","cagándose de risa, sos un pelotudo jajajaja, y Luciano me miraba y me decía, Lulo, el de la anécdota me decía, oh Brasil temporada baja, hermoso",clean_gpt_v1,completed_clean_gpt,medium,0,medium,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
argentina/existing,f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0021,train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,164.43,172.91,gs://labios-argentos-vsr-dataset/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0021.mp4,gs://labios-argentos-vsr-dataset/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0021.npz,,vos sos pelotudo luciano y yo lulo luciano le digo hermoso las pelotas boludo acabo de comprar me acabo de meter no se cuantos miles de pesos en el orto boludo,,,,vos sos pelotudo luciano y yo lulo luciano le digo hermoso las pelotas boludo acabo de comprar me acabo de meter no se cuantos miles de pesos en el orto boludo,existing_text,baseline_existing_only,low,0,low,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0022,train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,,,gs://labios-argentos-vsr-dataset/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0022.mp4,gs://labios-argentos-vsr-dataset/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0022.npz,,no brasil en temporada baja hermoso vos sos un tarado le digo ahora que mierda hago en el pasaje no me van a devolver la plata,,,,no brasil en temporada baja hermoso vos sos un tarado le digo ahora que mierda hago en el pasaje no me van a devolver la plata,existing_text,blocked_alignment_failed,low,0,none,blocked_alignment_failed,blocked_no_asr_context,true,false,true,blocked_alignment_failed,
argentina/existing,f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0023,train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,174.8,180.73,gs://labios-argentos-vsr-dataset/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0023.mp4,gs://labios-argentos-vsr-dataset/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0023.npz,,hermoso en temporada baja anda la concha de tu madre luciano y vos sos un tarado,,,,hermoso en temporada baja anda la concha de tu madre luciano y vos sos un tarado,existing_text,baseline_existing_only,low,0,low,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0024,train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,180.74,187.06,gs://labios-argentos-vsr-dataset/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0024.mp4,gs://labios-argentos-vsr-dataset/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0024.npz,,bueno a todo esto todos cagandose de risa de que ya habia gastado 15000 20000 pesos al pedo,,,,bueno a todo esto todos cagandose de risa de que ya habia gastado 15000 20000 pesos al pedo,existing_text,baseline_existing_only,low,0,low,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0025,train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,187.07,193.12,gs://labios-argentos-vsr-dataset/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0025.mp4,gs://labios-argentos-vsr-dataset/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0025.npz,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_with_audio/f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1/clip_0025.mp4,ya empece a hacer el reclamo denuncie que la tarjeta la habia perdido que me hicieron el pitching no se que mierda,"hacer el reclamo, denuncié que la tarjeta la había perdido, que me hicieron el pitching no sé qué mierda, cagándola","hacer el reclamo, denuncié que la tarjeta la había perdido, que me hicieron el pitching no sé qué mierda, cagándola","hacer el reclamo, denuncié que la tarjeta la había perdido, que me hicieron el phishing, no sé qué mierda, cagándola","hacer el reclamo, denuncié que la tarjeta la había perdido, que me hicieron el phishing, no sé qué mierda, cagándola",clean_gpt_v1,completed_clean_gpt,medium,1,medium,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
argentina/existing,f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0026,train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,193.13,198.79,gs://labios-argentos-vsr-dataset/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0026.mp4,gs://labios-argentos-vsr-dataset/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0026.npz,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_with_audio/f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1/clip_0026.mp4,cagando la puteada a la hermana de amilcar le digo veronica como me vas a mandar un link de un pasaje en octubre cuando te doblan junio,"puteada de la hermana de Amílcar, le digo, Verónica, ¿cómo me vas a mandar un link de un pasaje en octubre cuando tengo que hablar en junio? Bueno,","puteada la hermana de Amílcar, le digo, Verónica, ¿cómo me vas a mandar un link de un pasaje en octubre cuando te voy a hablar en junio? Bueno,",,"puteada de la hermana de Amílcar, le digo, Verónica, ¿cómo me vas a mandar un link de un pasaje en octubre cuando tengo que hablar en junio? Bueno,",large,completed_large_turbo_no_gpt,medium,0,medium,completed_large_turbo,rejected_clean_gpt,true,false,false,,gpt_cleaning_rejected
argentina/existing,f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0027,train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,198.8,204.1,gs://labios-argentos-vsr-dataset/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0027.mp4,gs://labios-argentos-vsr-dataset/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0027.npz,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_with_audio/f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1/clip_0027.mp4,bueno cuestion que claro no terminaba mas todos burlandose bueno tenian razon era un pelotudo,"Cuestión que, claro, no terminaba más Todos burlándose Bueno, tenían razón","cuestión que claro, no terminaba más, todos burlándose bueno, tenían razón","Cuestión que, claro, no terminaba más Todos burlándose Bueno, tenían razón","Cuestión que, claro, no terminaba más Todos burlándose Bueno, tenían razón",clean_gpt_v1,completed_clean_gpt,medium,0,medium,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
argentina/existing,f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0028,train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,204.11,209.11,gs://labios-argentos-vsr-dataset/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0028.mp4,gs://labios-argentos-vsr-dataset/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0028.npz,,cuestion que agarro y me dice bueno vamos en auto,,,,cuestion que agarro y me dice bueno vamos en auto,existing_text,baseline_existing_only,low,0,low,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0029,train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,209.12,214.99,gs://labios-argentos-vsr-dataset/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0029.mp4,gs://labios-argentos-vsr-dataset/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0029.npz,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_with_audio/f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1/clip_0029.mp4,yo tenia el goltren amigo le digo yo esta todo bien pero en el goltren no llegamos ni a palo o sea y re incomodo,tren amigo leo yo está todo bien pero en el gol tren no llegamos ni a palos ya y,tren amigo yo está todo bien pero en el gol tren no llegamos ni a palo o sea y,"tren amigo, le digo, yo está todo bien pero en el Gol Trend no llegamos ni a palo, o sea y","tren amigo, le digo, yo está todo bien pero en el Gol Trend no llegamos ni a palo, o sea y",clean_gpt_v1,completed_clean_gpt,medium,1,medium,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
argentina/existing,f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0030,train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,215.0,220.75,gs://labios-argentos-vsr-dataset/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0030.mp4,gs://labios-argentos-vsr-dataset/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0030.npz,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_with_audio/f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1/clip_0030.mp4,hacemos 10 horas de viaje y tenemos que operar de la columna a la mitad del auto,"re incómodo, hacemos 10 horas de viaje y tenemos que operar de la columna",re incómodo. Hacemos 10 horas de viaje y tenemos que operar de la columna,"re incómodo, hacemos 10 horas de viaje y tenemos que operar de la columna","re incómodo, hacemos 10 horas de viaje y tenemos que operar de la columna",clean_gpt_v1,completed_clean_gpt,medium,0,medium,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
argentina/existing,f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0031,train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,223.25,229.42,gs://labios-argentos-vsr-dataset/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0031.mp4,gs://labios-argentos-vsr-dataset/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0031.npz,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_with_audio/f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1/clip_0031.mp4,o sea no podemos ir a rio de janeiro en un goltren bueno dice discutiendo en cual vamos bueno a ver quien se sube,"era a Río de Janeiro en un gol tren bueno, y se va discutiendo en cuál vamos bueno, a ver quién se sube, éramos a Milka","Era a Río de Janeiro en un gol tren Bueno, y será discutiendo en cuál vamos Bueno, a ver quién se sube Éramos a Milka","era a Río de Janeiro en un gol tren bueno, y se va discutiendo en cuál vamos bueno, a ver quién se sube, éramos a Milka","era a Río de Janeiro en un gol tren bueno, y se va discutiendo en cuál vamos bueno, a ver quién se sube, éramos a Milka",clean_gpt_v1,completed_clean_gpt,medium,0,medium,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
argentina/existing,f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0032,train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,229.43,233.02,gs://labios-argentos-vsr-dataset/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0032.mp4,gs://labios-argentos-vsr-dataset/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0032.npz,,eramos amilcar luciano juancito y yo,,,,eramos amilcar luciano juancito y yo,existing_text,baseline_existing_only,low,0,low,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0033,train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,233.03,236.04,gs://labios-argentos-vsr-dataset/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0033.mp4,gs://labios-argentos-vsr-dataset/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0033.npz,,vamos cuatro bueno listo vamos cuatro faltando un dia se baja amilcar,,,,vamos cuatro bueno listo vamos cuatro faltando un dia se baja amilcar,existing_text,baseline_existing_only,low,0,low,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0034,train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,,,gs://labios-argentos-vsr-dataset/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0034.mp4,gs://labios-argentos-vsr-dataset/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0034.npz,,no que no se digo mira amilcar yo ya me pedi el dia en el trabajo boludo tenemos que ir,,,,no que no se digo mira amilcar yo ya me pedi el dia en el trabajo boludo tenemos que ir,existing_text,blocked_alignment_failed,low,0,none,blocked_alignment_failed,blocked_no_asr_context,true,false,true,blocked_alignment_failed,
argentina/existing,f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0035,train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,240.44,247.51,gs://labios-argentos-vsr-dataset/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0035.mp4,gs://labios-argentos-vsr-dataset/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0035.npz,,no que no se que porque mi papa dice que no se que esto que lo ha hecho anda la concha de tu madre,,,,no que no se que porque mi papa dice que no se que esto que lo ha hecho anda la concha de tu madre,existing_text,baseline_existing_only,low,0,low,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0036,train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,247.52,253.09,gs://labios-argentos-vsr-dataset/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0036.mp4,gs://labios-argentos-vsr-dataset/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0036.npz,,esta bien eramos tres economicamente era inviable porque estabamos,,,,esta bien eramos tres economicamente era inviable porque estabamos,existing_text,baseline_existing_only,low,0,low,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0037,train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,,,gs://labios-argentos-vsr-dataset/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0037.mp4,gs://labios-argentos-vsr-dataset/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0037.npz,,si ibamos cuatro dividiamos entre todos era menos plata entre nafta y demas,,,,si ibamos cuatro dividiamos entre todos era menos plata entre nafta y demas,existing_text,blocked_alignment_failed,low,0,none,blocked_alignment_failed,blocked_no_asr_context,true,false,true,blocked_alignment_failed,
argentina/existing,f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0038,train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,254.96,261.1,gs://labios-argentos-vsr-dataset/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0038.mp4,gs://labios-argentos-vsr-dataset/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0038.npz,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_with_audio/f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1/clip_0038.mp4,juancito dice yo pongo el auto juancito tiene un 580 auto muy lindo para que anden dos personas porque es como un smart,demás. Juancito dice yo pongo el auto. Juancito tiene un 580. Auto muy lindo para que anden dos personas porque es,demás juancito dice yo pongo el auto juancito tiene un 580 auto muy lindo para que anden dos personas,demás. Juancito dice yo pongo el auto. Juancito tiene un 580. Auto muy lindo para que anden dos personas porque es,demás. Juancito dice yo pongo el auto. Juancito tiene un 580. Auto muy lindo para que anden dos personas porque es,clean_gpt_v1,completed_clean_gpt,medium,0,high,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
argentina/existing,f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0040,train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,265.64,269.92,gs://labios-argentos-vsr-dataset/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0040.mp4,gs://labios-argentos-vsr-dataset/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0040.npz,,ponele esta es la butaca de una la butaca de un auto normal la butaca del 580,,,,ponele esta es la butaca de una la butaca de un auto normal la butaca del 580,existing_text,baseline_existing_only,low,0,low,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0041,train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,https://www.youtube.com/watch?v=PyOSsNLEg4I,PyOSsNLEg4I,,,gs://labios-argentos-vsr-dataset/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0041.mp4,gs://labios-argentos-vsr-dataset/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0041.npz,,o sea esta es la butaca del 580 y esta es la postura en la que vos vas asi,,,,o sea esta es la butaca del 580 y esta es la postura en la que vos vas asi,existing_text,blocked_alignment_failed,low,0,none,blocked_alignment_failed,blocked_no_asr_context,true,false,true,blocked_alignment_failed,
