split,spk,titulo,clip,n_frames,texto,npz,source_id,training_usability,policy_moderate,review_score,quality_score,visual_quality_label
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0084,112,y cae alan y dice no yo traje un tupper con unos sanguchitos que preparo mi mama,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0084.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,10.00,0.5274,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0086,102,y podamos con esto tenemos que llegar el chabon saco un tupper con no se,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0086.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,10.00,0.5259,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0087,109,habia ponele 12 sanguchitos de pan lactal bueno que esto que el otro,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0087.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,5.00,0.5763,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0088,102,y adentro de un tupper que persona escuchen esto que persona,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0088.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,7.00,0.6972,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0089,131,adentro de un tupper guarda un gorrito de argentina entonces el chabon lo veo que viene con un tupper de comida,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0089.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,3.00,0.7184,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0091,112,ah si si es el gorro de caba la que utilizo yo nunca lo lave y por que lo tenes adentro del tupper,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0091.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,10.00,0.5232,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0093,105,lo que era para que no agarre olor amigos era una camara al vacio de caca,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0093.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,10.00,0.6019,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0094,125,o sea era como tener un sorete guardarlo en un tupper y decir hay olor a caca todo el año,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0094.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,10.00,0.5951,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0095,96,tupper de caca o sea tupper de gorrito con caca entonces entonces,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0095.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,5.00,0.583,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0096,103,lo que no nunca lo abrimos el tupper o sea hasta no llegar a brasil no sabiamos de esto,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0096.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,10.00,0.5339,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0097,108,deja el tupper con el gorro que el gorro tenia no se diez años habia el tupper con comida,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0097.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,10.00,0.5586,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0098,120,bueno subimos a panamericana hablando de las reglas de convivencia,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0098.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,5.00,0.5673,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0099,127,y demas y que esto que lo otro bueno entonces bueno estabamos ahi en el viaje arrancamos,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0099.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,5.00,0.6112,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0100,109,subimos a panamericana si no porque muchachos cuidemos el auto cuidemos esto,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0100.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,9.00,0.5993,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0101,97,no hagamos cagadas nos van a detener en brasil si no no no te lo voy a hablar brasil bueno,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0101.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,9.00,0.6059,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0102,93,lulo hablando de san pablo lulo hablaba de san pablo todo lo que era era san pablo,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0102.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,10.00,0.5392,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0103,97,hay que tener cuidado en san pablo menos mal que actualizaste el gps porque en san pablo y en san pablo,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0103.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,5.00,0.6126,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0104,110,y en san pablo le digo luciano no quiero escucharte mas hablar de san pablo ya sabemos que en san pablo,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0104.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,5.00,0.5969,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0105,102,nos van a coger violar nos vamos a morir y van a vender los organos,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0105.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,3.00,0.7251,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0106,113,ya esta amigo no metas mas miedo el viaje recien empieza nos hace tomar una losa mala,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0106.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,10.00,0.5685,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0107,115,a todos que nadie quiere tener una losa mala todavia ni salimos de buenos aires,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0107.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,8.00,0.5523,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0108,129,bueno no yo aviso porque bueno listo terminamos estabamos yendo a la autopista entonces juancito agarra,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0108.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,6.00,0.6751,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0110,114,y estaba el techo abierto y agarre tire el casquito por arriba del ahora si,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0110.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,9.00,0.6627,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0111,94,pa tiro el casquito por arriba de la ventana del auto,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0111.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,9.00,0.6331,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0113,94,el casquito pa le pegan el parabrisa y el loco se nos pone el lado,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0113.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,3.00,0.7099,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0114,97,no podemos arrancar el viaje asi tiraste un casquito en panamericana o sea amigo,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0114.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,10.00,0.5441,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0116,112,bueno a todo esto luciano dice yo tengo hambre bueno bueno que hay para comer frena a comer algo,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0116.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,9.00,0.6062,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0117,104,no frena a comer algo yo le digo no agarra el tupper de los sandwiches no pero,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0117.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,8.00,0.5729,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0119,98,para llegar a la frontera con brasil el en su cabeza imaginaba que esos sandwiches iban a llegar a la frontera con brasil,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0119.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,1.00,0.754,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0120,150,bueno no comemos la mitad y despues la otra mitad la comemos amigo cuestion que no habiamos salido de buenos aires,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0120.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,5.00,0.5966,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0121,93,que ya no quedaba un sandwich nos habiamos comido todos los sandwiches del tupper y el chabon decia,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0121.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,10.00,0.5515,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0123,92,habiamos cenado todos o sea ya pintaba para hacer un viaje distinto,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0123.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,5.00,0.5885,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0124,107,entonces voy a empezar a mostrar imagenes de los personajes este fue el viaje,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0124.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,6.00,0.6712,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0127,131,si no quiero perderme detalles porque la verdad es una anecdota muy larga porque fue un viaje extremadamente largo,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0127.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,3.00,0.6881,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0128,116,cuestion que el viaje arranca pasamos zarate entramos uruguay,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0128.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,9.00,0.5997,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0129,95,lo que se acuerdan que lo que les decian era gente hagan el ingreso,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0129.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,3.00,0.7358,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0130,102,y hagan el egreso porque se comen una multa cuestion que pasamos uruguay,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0130.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,10.00,0.5291,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0131,112,no se por donde y pasamos bien nos sellan la salida todo bien,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0131.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,3.00,0.7123,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0133,102,no pagarlo con el dinero que yo uso mensualmente un amigo me recomendo una pagina,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0133.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,9.00,0.567,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0134,100,llamada binomocom es una pagina en la cual ustedes van a predecir,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0134.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,5.00,0.6132,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0146,98,luciano diciendole tenemos que entrar y que no se que el gps lo ponen,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0146.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,10.00,0.59,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0147,102,y el auto agarro por otro lado entonces claro lo que nosotros no queriamos,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0147.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,9.00,0.5968,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0148,123,era entrar por no se donde que era que estaba toda la cola de argentino que tenias para pasar 6 horas con el,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0148.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,9.00,0.681,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0150,94,llegamos a la primer frontera pasamos todo bien todo esto sin dormir,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0150.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,10.00,0.5082,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0151,101,nos ibamos turnando nos ibamos turnando un tiempo adelante uno,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0151.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,5.00,0.6858,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0152,107,o sea eran parejitas juancito y yo adelante manejaba el o manejaba yo,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0152.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,9.00,0.5635,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0153,98,y atras alan y luciano ir adelante era como el premio mayor o sea,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0153.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,10.00,0.6072,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0154,107,estabas era yo te juro que convenia pagar y viajar adelante que ir atras,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0154.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,5.00,0.6349,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0155,112,atras ibas en esta posicion amigos asi asi saben lo que es ir asi,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0155.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,3.00,0.7142,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0156,112,horas y horas y horas bueno ibamos de parejitas ibamos yendo para brasil,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0156.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,10.00,0.5857,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0157,127,nos dormimos los que obviamente el que iba adelante tenia que encargarse de que el conductor no se duerma,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0157.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,7.00,0.7002,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0158,109,acompañante tenia que despertar al conductor en un momento ibamos juancito y yo manejando,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0158.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,10.00,0.5777,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0161,101,y hace amigos les juro por mi mama por mi mama,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0161.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,9.00,0.6438,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0163,392,con esta cara amigos se lo juro no estoy exagerandolo,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0163.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,7.00,0.6947,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0164,122,en nada nada entonces yo lo miro a juancito le digo amigo,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0164.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,9.00,0.5899,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0166,106,obvio que va a haber problemas le digo luciano duerme con esto yo no duermo con esto amigo me dice,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0166.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,9.00,0.5757,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0167,112,y pasa que bueno mira despues lo hablamos pero no arranquemos el viaje asi,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0167.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,9.00,0.5982,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0168,107,amigo recien vamos no se 700 kilometros si vamos 700 kilometros amigo,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0168.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,9.00,0.6037,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0170,117,es un camion de basura digo agarra pone la pala del camion de basura cuando esta compactando basura,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0170.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,9.00,0.5839,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0171,91,es mas invencioso que esto y el chabon a veces parecia que se moria,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0171.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,9.00,0.568,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0172,209,amigos hacia y vos decis se va a morir que pase algo o sea o que se muera o que se despierte,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0172.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,3.00,0.6886,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0173,118,pero que bueno a todo esto yo ya estaba o sea hasta ahi estaba bien,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0173.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,9.00,0.5921,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0174,125,porque yo iba adelante y todavia no me habia dormido en el tiempo que se habia dormido el,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0174.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,9.00,0.5312,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0175,110,entonces bueno nada estabamos en viaje ya estabamos llegando a brasil,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0175.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,9.00,0.6365,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0176,97,en un momento se pone a manejar el camion de basura que decia no yo,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0176.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,10.00,0.5216,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0177,145,manejo perfecto yo soy fangio yo soy ayrton senna,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0177.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,5.00,0.6832,questionable
train,f01,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0178,100,a todo esto todos nos mirabamos porque tenia una pinta de que era todo mentira cuestion amigos,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0178.npz,ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,questionable,keep,5.00,0.5831,questionable
